Date,Sum,AA,AAME,AAWW,ABG,ACH,ACLS,ACM,ADC,ADM,ADUS,AE,AEE,AEG,AEIS,AEP,AER,AGYS,ARI,AVNW,BAC,CCM,CCRN,CENT,ERII,ETN,HTH,IDA,IEP,IMOS,INDB,INFI,MT,NBR,NBTB,NC,REG,RELL,SRT,STC,TNK
8/4/2017,227972.65,2557.540378,6870.616072,3953.786676,9952.107471,1397.467249,7997.533306,2648.326108,8297.239068,4033.226576,8937.960042,4834.702365,7557.600639,2759.710874,10697.78096,6955.846633,11646.05114,2642.487047,5313.944752,456.0961867,3769.925238,1922.995935,3138.777555,8566.502217,2236.842105,7034.895033,5427.186364,8550.779162,5127.736545,20886.88639,9811.113011,490.7718121,534.3821994,696.3315249,5520.572047,12659.78241,6202.08175,2290.903166,3619.402985,9232.128424,742.6294532
8/11/2017,223690.11,2558.894331,6971.656158,3883.183469,9607.280077,1347.249524,8141.446957,2576.23484,8236.480066,3990.136585,9240.273922,4457.518369,7605.367188,2666.791199,10839.4941,7076.717195,11465.27141,2658.031088,5269.807903,451.3422718,3694.902167,1922.995935,3111.222445,8226.601478,2197.72404,7041.768424,5244.509534,8555.137523,4883.69033,19904.81922,9460.715286,457.2147651,511.0783689,649.2959249,5343.379441,11718.43643,6101.22082,2315.714429,3628.731343,8969.470037,708.3057601
8/18/2017,226881.97,2798.536772,6870.616072,4059.691808,9722.222222,1323.710007,8264.802632,2574.577544,8339.434923,3963.878446,8425.341483,4299.385211,7779.655429,2769.586425,10971.96718,7213.336793,11612.74976,2624.352332,5255.09595,437.3601692,3726.161953,1937.418405,3013.527054,8753.694828,2272.403983,6935.728512,5246.20908,8754.165697,4931.360673,20383.8746,10004.18802,398.4899329,525.5428198,676.903755,5380.769913,13002.88965,6144.701456,2357.066533,3647.38806,8765.176594,718.0085778
8/25/2017,230749.19,2970.48368,6567.499956,4287.548221,10316.09157,1463.378196,8593.75,2775.936523,8459.268892,3987.035737,8951.103838,4493.809775,7744.796694,2717.150388,11327.78805,7236.927629,11964.7952,2665.803109,5322.772022,432.8858964,3733.97651,1932.610915,3101.202405,8682.26601,2311.522048,7045.696719,5039.681576,8766.973877,4979.028323,21737.21188,9911.22472,398.4899329,536.1902714,669.7461783,5336.877658,12756.55554,6056.193538,2315.714429,3700.248756,8774.906218,684.0486839
9/1/2017,231146.59,3028.024805,6971.656158,4249.036926,10498.0841,1460.239661,8799.342105,2753.563285,8520.027894,4109.580452,8859.095952,4487.32913,7730.595896,2650.413359,11349.35291,7256.585678,11550.90414,2730.569948,5234.499809,467.2818687,3608.546449,1908.573466,3181.362725,8674.877094,2578.236131,7002.49426,4654.306661,8949.248874,5091.879867,22168.36186,9575.130549,553.6912752,547.4404138,709.6242687,5182.848494,12786.00623,6101.389543,2253.686271,3662.935323,8556.018617,693.751438
9/8/2017,236625.32,3032.763538,6668.537971,4232.990713,11197.3182,1732.514239,9580.591694,2804.938694,8589.228584,4192.56355,9266.561514,4673.825257,7689.283841,2726.684009,11595.80994,7165.177493,11657.94434,2748.704663,5266.865809,466.7225846,3808.060826,1922.995935,3168.837675,8785.713793,2446.657183,7424.68608,5101.426565,8863.529776,5223.213997,22491.72509,9946.981999,507.5503356,542.2171573,758.7046946,5511.891696,13324.64313,6164.475235,2402.553849,3488.80597,8753.016512,698.6029423
9/15/2017,239841.98,3130.922363,6466.461942,4329.267989,11187.73985,1806.271639,9971.217105,2895.260128,8450.829437,4177.124326,8885.383544,4886.448669,7647.702054,2802.95522,11375.53896,7022.659348,11931.49382,2720.207254,5372.792564,469.5190052,3952.590912,1918.188446,3233.967936,9113.300493,2453.769559,7664.255731,5297.308144,8721.64991,5270.883263,22815.08833,10297.37796,486.5771812,522.1275518,795.515339,5719.795016,14684.47552,5877.293725,2402.553849,3569.651741,8725.033132,790.7796156
9/22/2017,246825.44,3119.414206,6466.461942,4316.431211,11772.03084,1653.264267,10793.58553,3066.788372,8334.370438,4125.019235,9345.425605,5322.133891,7589.184821,2788.654228,12064.07985,6929.286789,12048.04995,3106.217617,5340.424089,474.8322041,3998.149275,1721.081362,3547.094188,9482.758621,2731.152205,7470.832756,5576.228164,8727.562024,5364.276542,23150.42754,10654.92585,478.1879195,511.8818939,831.3032293,6022.646587,15691.1118,5850.930299,2510.069321,3737.562189,9311.116376,800.4825606
9/29/2017,261330.54,3266.313497,6870.616072,4293.966642,11839.08027,1840.011804,11492.5991,3030.328373,8410.395761,4182.91351,9503.1551,5661.288656,7651.604368,2631.344995,12795.74921,7026.59075,12369.17222,3227.979275,5514.397648,455.5369026,4104.976341,1701.851403,3574.649299,9694.581527,2948.079659,7638.72747,5557.064126,8738.401517,5420.701596,23773.20503,10752.77452,595.6375839,535.7884985,816.9880736,6122.505653,24967.51992,5941.321857,2464.582006,3784.20398,9357.707118,776.2254844
10/6/2017,268072.42,3217.572284,6567.499956,4229.781791,10996.16897,1747.42265,12397.20395,2978.124067,8424.038937,4191.597122,9069.400631,5843.910727,7846.664992,2702.849396,13262.47599,7208.423146,12383.44458,3316.062176,5526.464488,469.7986472,3998.149275,1658.583994,3309.118236,9576.354926,2859.174964,7729.056508,5574.096918,8933.482899,5369.14057,25713.38295,10640.4527,1564.597315,544.0251875,741.3221624,6122.505653,28716.50983,6029.829775,2791.262651,3750,9281.686573,790.7796156
10/13/2017,268997.69,3150.554033,6567.499956,4043.645596,10545.97682,1676.019288,13425.1653,2920.94829,8574.100283,4179.054201,9003.680336,5613.02365,8005.314887,2812.488841,13830.86875,7256.585678,12431.0176,3173.57513,5553.614014,444.0715784,4175.671145,1769.156261,3411.823647,9448.276108,2958.748222,7660.328315,5512.351929,9003.439274,5450.860721,24707.36234,10763.08903,1006.711409,589.4275507,701.4440027,6256.742469,30069.22887,6061.842434,2729.234985,3641.169154,9058.536768,815.0366918
10/20/2017,272361.93,3327.239606,6567.499956,4034.01774,11800.7659,1674.449903,13219.57319,2914.318693,8035.237627,4150.107284,9187.697424,5380.832834,7981.907906,2831.556644,14083.48763,7249.705003,12516.65057,3093.264249,5457.081269,467.5615108,4357.904597,1687.428933,3484.468938,9241.37931,2905.405405,7805.639754,5454.865768,9029.055745,5338.009537,25174.44174,10337.47085,889.261745,590.632932,627.8231926,6341.868533,32774.69431,5873.528582,2766.452371,3662.935323,9274.331766,771.3741073
10/27/2017,266702.76,3212.833823,7375.808217,3930.03841,11992.33678,1541.843514,13137.33594,2936.691931,8214.288846,3875.105832,9200.84122,5721.29342,8104.146191,2860.158067,12832.71831,7245.77314,12609.41912,3189.119171,5505.347641,463.36688,4378.327555,1826.846139,3091.182365,9206.896798,3079.658606,7793.858933,5054.586558,9123.641164,5423.62073,24108.54126,10452.89261,973.1543624,593.2446333,574.6523585,6273.113217,27943.51702,6146.583408,2754.046248,3821.517413,9401.848484,732.5627727
11/3/2017,266108.12,2933.251167,7072.694173,3514.120577,11647.50939,1454.747089,13939.14556,2952.43657,8338.774461,3821.069983,8543.638275,5661.288656,8169.166692,2960.26333,13016.02019,7419.739962,12338.24905,3044.041451,5493.280801,387.863526,4161.532081,1817.231159,2965.931864,8716.748522,3399.715505,7701.308355,4720.311165,9388.679033,5636.6725,21341.98832,9796.428991,1174.496644,565.5210295,647.2508931,5886.773329,32658.7441,6244.50829,2683.74767,3233.830846,9946.243356,713.1571371
11/10/2017,269004.96,2863.524603,7375.808217,3446.726548,11819.92356,1368.435238,14247.53372,2859.628693,8447.911148,3781.507923,8780.231861,5523.016355,8275.800421,2864.924878,12803.45064,7607.018732,11938.62964,3129.533679,5529.480332,452.740482,4203.948237,1879.728527,3171.342685,8992.610345,3431.721195,7560.852373,4841.671958,9661.085205,5123.982449,22156.3844,9955.135773,822.147651,564.3156899,580.7875926,6045.564963,34668.51515,6333.014407,2603.579212,3025.497512,9573.49989,693.751438
11/17/2017,273153.92,2886.540985,7476.848303,3498.074365,12308.42912,1308.801518,14535.36102,3010.441161,8500.774855,3817.031407,8872.239748,5674.33275,8182.17044,2874.45906,12875.84554,7590.17308,12086.10871,3132.124352,5635.062589,444.9105046,4188.238415,1870.113547,3366.733467,9455.664778,3442.389758,7539.091544,4944.28003,9554.98429,5356.038925,21689.30649,10106.6267,864.0939597,586.4141599,596.1252295,6199.445597,36098.53946,6422.265538,2653.64827,3174.751244,9598.025375,737.4142133
11/24/2017,272250.76,2810.044997,7274.770202,3706.675129,12605.36456,1305.662826,13157.89474,3107.391611,8430.861946,3879.285923,8753.942955,6184.370867,8317.412913,2950.729709,11548.05904,7693.238136,12362.03639,3170.984456,5626.013572,440.7158738,4425.457021,1874.921037,3424.348697,9761.08399,3993.598862,7693.394627,5309.33757,9797.925773,5316.091259,21617.44468,10488.96049,809.5637584,607.7090841,617.5979641,6358.238722,33856.87313,6435.550747,2812.199549,3047.263682,9889.839805,787.9035665
12/1/2017,266394.51,2748.441878,7072.694173,3681.001061,12739.4636,1189.534233,12582.23684,3156.281243,8430.861946,4018.38785,8556.782072,5790.427935,8149.66041,2917.361476,11076.70998,7592.154189,12440.53259,3233.160622,5607.913064,440.7158738,4540.55368,1788.38622,3559.619238,9980.295567,3662.8734,7641.961658,5100.122763,9641.255247,5337.062936,21210.24664,10193.19386,830.5369128,623.5798341,621.6880278,6263.272766,31309.10065,6401.384874,2620.268898,3006.840796,9904.554706,733.3944864
12/8/2017,263217.79,2866.909112,6870.616072,3658.536491,12164.75096,1269.568858,11759.86842,3106.563046,8742.924294,3849.13006,8543.638275,6514.708957,7910.385897,2960.26333,10693.15868,7560.442032,12397.71622,3199.481865,5616.963565,430.3691179,4532.665328,1634.546545,3196.392786,9307.88202,3691.322902,7560.852373,5104.393042,9374.513912,5179.268136,21210.24664,9926.281177,767.6174497,624.3834216,570.5623284,6123.320425,31037.52298,6567.470529,2699.544783,3053.482587,10211.08515,728.4391212
12/15/2017,266687.44,3316.408188,7779.962347,3841.463188,12394.63544,1399.821287,12232.73026,3074.245952,8644.01725,3899.713814,9121.977129,6143.901099,7645.490125,2984.099066,10859.51923,7307.733029,12602.28354,3233.160622,5689.362629,422.8187825,4704.631566,1677.813954,3156.312625,9615.763793,3218.349929,7725.046023,5377.651954,8965.979062,5249.177315,21150.36677,10488.96049,780.2013423,658.7366019,675.3887383,6317.607235,31076.31845,6425.110978,2753.786385,3041.044776,10361.91936,673.9300411
12/22/2017,264915.69,3665.040669,6567.499956,3796.534049,12547.89272,1457.885623,12212.17146,3097.448005,8866.236748,3917.223103,9135.120925,5766.539902,7747.657098,3003.166307,10599.19784,7298.814003,12604.6627,3215.025907,5616.963565,414.4295209,4701.476744,1658.583994,3233.967936,9652.709113,3175.675676,7730.982912,5424.617464,9081.994507,5273.145125,21234.20008,10286.97382,935.4026846,657.9329726,696.0428294,6167.774375,29796.01676,6588.349618,2803.854951,3062.810945,10520.00321,703.6622319
12/29/2017,266022.47,3702.950192,6567.499956,3802.952406,12279.6931,1518.303919,12417.76357,3227.544113,8699.175117,3934.732282,9660.883281,5875.294598,7522.365806,3055.602344,10468.26898,7031.23988,12599.90509,3295.336788,5657.399039,447.147641,4763.005886,1600.894116,3121.242485,9389.162315,3168.5633,7989.143814,5484.394268,8756.753866,5592.730228,21868.95058,10086.09676,973.1543624,694.2951218,755.9396655,5980.074144,29912.41085,6338.748283,2895.647487,3053.482587,11144.92816,688.7961365
1/5/2018,271617.29,3852.557457,6769.578057,3937.740464,14300.76667,1422.576151,12088.81579,3226.715549,8539.004287,3945.43176,9897.476866,6158.313006,7354.707473,3236.745628,10876.4618,6811.236011,12868.696,3209.84456,5688.31478,458.6129651,4837.157255,1562.434197,3183.867735,9100.985468,3147.226174,8307.642304,5640.237459,8258.975908,5625.687874,21150.36677,10571.56271,834.7315436,740.7018651,828.2289562,6251.74742,32434.20936,6109.076169,3317.060705,3134.328358,11248.67279,688.7961365
1/12/2018,270647.60,3587.86767,6769.578057,3947.36832,13955.93831,1344.110833,10402.96012,3214.285916,8487.336068,3937.650111,9726.603575,6221.207257,7255.158791,3303.482657,11642.02112,6719.071897,12780.68506,3235.751295,5651.21688,491.6107273,4966.525358,1538.396748,3228.957916,9169.950739,3086.770982,8265.108021,5687.204114,8300.620882,5573.755674,21809.06772,10499.10349,851.5100671,736.2822378,825.1308599,6171.067385,32550.59746,6039.795004,3408.853241,3125,11456.15565,683.8407713
1/19/2018,277113.03,3595.314105,7274.770202,3793.32455,14396.55211,1447.68521,10896.38158,3253.231693,8559.670195,4172.079693,9766.036278,6120.315291,7431.988047,3308.250029,11104.43669,6907.364072,13006.66032,3329.015544,5740.868571,475.6711303,5062.76463,1456.669421,3434.368737,10133.00468,3008.534851,8429.30244,5682.933377,8592.149496,5786.47791,21844.99863,10477.36919,876.6778523,737.8893295,854.0466589,6192.472318,34451.64799,6085.349952,3329.577847,4073.383085,11374.64293,649.1532153
1/26/2018,271520.95,3548.603923,7577.886318,3639.2811,13764.36743,1286.046497,10834.70395,3226.715549,8199.717288,4130.252958,9726.603575,5846.466623,7231.583154,3279.648044,11216.8834,6723.034575,12833.01641,3251.295337,5629.575366,454.4183344,5127.449459,1423.016992,3507.014028,9551.723892,2667.140825,8690.430083,5657.316971,8421.595331,5867.374048,21677.33051,10455.63248,868.2885906,725.6347027,841.654135,6169.421625,32666.98557,5759.822653,3392.163555,3753.109453,11273.37021,624.376326
2/2/2018,250010.91,3112.64451,6264.385912,3321.566025,12978.9272,1161.286718,9231.085937,2858.800129,7624.481962,4022.27873,9424.289695,5359.044016,6888.406621,3093.73795,9611.83091,6281.04365,12124.1677,2968.911917,5487.368895,411.6331004,4692.009858,1298.022256,3208.917836,9721.675123,2599.573257,7854.623183,5140.685603,8134.033135,5505.84272,19593.43048,9941.183295,830.5369128,644.8747583,699.1409279,5762.737386,29369.25124,5274.856187,3250.301962,3432.835821,10270.52705,559.9565792
2/9/2018,259784.76,3220.28053,6769.578057,3565.468394,13132.18448,1239.752037,10156.25041,2923.434067,7846.652138,4202.235997,9660.883281,5891.016637,7369.115567,3293.948475,10268.02204,6672.264149,12362.03639,3044.041451,5663.583177,481.2639713,5081.696501,1235.524888,3284.068136,9647.782759,2805.832148,8185.979641,5407.540929,8459.539893,5663.638597,20060.51136,10339.69841,780.2013423,708.9604904,683.6503054,5970.193997,30571.95858,5489.34223,3346.618274,3454.60199,10250.76567,594.6441988
2/16/2018,259726.61,3250.066608,7012.070121,4091.784234,12950.19119,1234.259465,10053.45436,2963.208408,7908.652094,4062.160909,9437.434805,5327.596667,7150.373527,3246.279811,10241.83615,6572.199262,12178.8775,3020.725389,5663.583177,466.4429426,4999.657472,1259.562338,3208.917836,9733.990148,2745.376956,8098.935995,5350.323406,8277.807449,5615.700464,20300.04277,10267.24047,759.2281879,702.1299544,689.8465674,5920.80072,31813.45796,5531.100745,3418.090902,3379.975124,10213.71481,609.5102306
2/23/2018,256317.72,3051.041391,6870.616072,3854.300222,12442.52816,1155.009493,10032.89474,2899.4037,8135.996764,4043.910489,9437.434805,5190.016226,7067.854609,3246.279811,10184.84301,6566.196963,11786.39367,2873.056995,5641.941168,479.306477,4966.525358,1264.369828,2682.865731,9371.920936,2357.752489,7872.426379,5185.467879,8136.017297,5634.675377,20874.90744,10086.09676,805.3691275,670.1875786,686.7484711,5777.55537,32511.80456,5589.479644,3359.230715,3327.114428,9628.310401,569.8673094
3/2/2018,263420.29,3213.511105,6769.578057,3886.392647,12950.19119,1155.009493,10505.75617,3007.954802,8418.444094,4243.900134,10423.23922,5457.315568,7054.756249,3284.414855,10797.90381,6534.175858,11705.51832,2979.274611,5753.235858,476.7896985,5099.181181,1432.631972,2898.296593,10022.16724,2791.607397,8025.741207,5361.028876,8133.019354,6196.945484,21054.5545,10542.57963,1023.489933,655.723086,723.9258394,6018.612044,31898.50521,5649.850013,3321.39241,3476.368159,9902.485088,574.8226746
3/9/2018,265678.72,3176.955331,6668.537971,4030.808561,13151.34138,1142.455042,10896.38158,3015.412714,8253.107497,4240.958462,11146.16246,5137.251458,7173.950781,3284.414855,11019.71684,6703.284545,11964.7952,3072.53886,5700.680087,478.1879088,5083.345892,1475.89938,2968.436874,10204.4335,3118.776671,7939.688453,5399.566734,8390.640923,5816.440141,21461.75254,10861.39461,1149.328859,652.9106339,712.5661045,6162.780257,31236.38652,5582.771138,3350.822257,3296.0199,9937.066261,620.7483192
3/16/2018,262010.84,3040.886983,6264.385912,3956.996176,12289.27241,1031.818942,10896.38158,2990.553699,8187.661939,4111.554151,11698.21241,5565.356849,7254.663987,3150.940797,10422.05889,6740.307816,11921.97883,3067.357513,5651.21688,472.8747098,4837.888282,1504.744319,2818.136273,10231.52734,2908.961593,7921.030945,5174.763096,8575.369629,5847.532046,19461.69028,10520.84276,1019.295302,632.0174617,750.8544939,5968.898039,31859.55237,5427.535635,3262.532223,3087.686567,10880.0132,605.4840163
3/23/2018,257051.21,3043.594956,6668.537971,3879.974291,12931.03448,1092.237238,10115.13158,2952.43657,8273.775638,4251.742937,12789.16982,5730.011385,7480.545431,3227.212008,9842.883081,6863.386726,12064.70052,3088.082902,5558.473121,468.680079,4749.206758,1374.942094,2783.066132,10591.133,2923.186344,7968.89855,5022.752529,8814.017683,5861.919158,18982.63193,10368.68164,880.8724832,639.0487902,727.9434736,5879.416332,25588.9085,5651.765507,3342.414291,3041.044776,10932.26193,605.4840163
3/30/2018,263076.53,3222.988299,6971.656158,4043.645596,12988.50632,1087.529319,9675.164885,2984.753332,8564.0456,4355.65872,13617.24474,5914.425393,7587.543799,3236.745628,9693.46867,6898.408577,12483.34919,3202.072539,5708.460994,460.0111754,4801.464819,1355.712134,2810.621242,10509.85172,3001.422475,7903.08095,5082.700639,8753.109078,6252.440091,19138.32556,10685.45778,826.3422819,646.2809739,716.4880295,5978.841548,28354.22723,5717.885511,3401.273987,2863.80597,11021.82972,559.6911075
4/6/2018,263366.79,3687.380245,6466.461942,4034.01774,12883.14176,1202.873337,10115.13158,2989.725135,8337.668077,4440.948991,14064.14301,6032.977765,7308.823326,3446.490898,10077.01749,6668.260963,12335.87084,3170.984456,5654.548019,481.8232554,4853.723917,1557.626708,2840.681363,9940.886946,2876.955903,7722.58132,5078.418451,8485.502777,6305.87996,19006.58537,10736.44609,939.5973154,648.2899845,785.2208889,5977.18498,28743.71028,5576.063531,3548.423718,2866.915423,10882.50097,595.3078143
4/13/2018,266015.70,4077.306961,6404.597029,4091.784234,12931.03448,1276.630737,9416.118421,3025.356237,8520.510961,4488.985481,14445.32098,6256.909527,7509.60755,3494.159562,9539.433528,6856.381409,12554.70956,3170.984456,5660.891538,490.7718011,4779.294827,1562.434197,3048.597194,10024.63079,3111.664296,7893.108413,5226.146144,8922.858161,6250.383917,17844.87263,10765.58254,922.8187919,701.9290367,814.3803273,5988.785803,30535.31243,5471.614849,3708.187363,3034.825871,10596.38237,600.3959153
4/20/2018,260562.26,3583.805676,6607.915991,4046.854774,13256.70441,1108.714955,9354.440789,2895.260128,8452.597095,4494.867169,13656.67744,6167.337208,7644.34567,3503.693745,9565.618339,6981.461278,12442.91175,3150.259067,5683.090386,464.4854482,4761.874955,1951.840874,3193.887776,9334.975862,2916.073969,7570.003452,5238.992478,9298.305627,6511.418332,16347.81918,10612.6213,947.9865772,684.2503608,815.4217866,6142.896779,27886.84878,5485.029723,3834.315704,2929.104478,10437.15117,600.3959153
4/27/2018,259384.93,3606.822262,6709.575472,4326.059067,13314.17625,1078.898133,8696.546053,2821.511565,8532.701082,4274.290125,13669.82124,6392.584604,7759.268107,3293.948475,9470.116684,6928.427916,12756.89843,3075.129534,5746.517153,470.9172154,4624.103325,1927.803425,2657.815631,8977.832759,2777.382646,7286.790397,4673.772088,9527.966469,6850.554133,16683.15839,10656.32277,918.6241611,680.6342794,783.1381067,6071.639187,28237.37899,5533.900599,3947.831603,2549.751244,10514.2765,580.0435114
5/4/2018,262937.83,3641.347073,6302.935476,4393.45284,13199.2341,1103.222382,9395.559211,2809.082182,8901.870003,4303.700994,13866.98212,6334.626281,7442.239372,3293.948475,10150.95553,6706.28529,13211.22764,3170.984456,5784.572817,478.1879088,4891.729717,1927.803425,2965.931864,9448.276108,3157.894737,7693.585817,4877.166847,9130.55091,7261.627647,17222.09811,10882.12305,855.704698,708.7595727,824.7943792,6288.721374,27536.31173,5619.185224,3947.831603,2179.726368,10427.1962,600.3959153
5/11/2018,261721.33,3432.844662,5591.312893,4444.800913,13524.90383,1079.682787,9210.526316,2766.821232,8640.666231,4402.715425,13932.70242,6193.680792,7376.19268,3308.250029,10187.92215,6586.897962,13206.47003,3248.704663,5819.458702,518.4563642,4879.061348,1918.188446,3033.567134,9972.906897,3115.220484,7816.360898,4919.985977,8845.746332,6931.739959,16479.56235,10991.38154,834.7315436,724.2284871,896.65148,6335.11777,27964.75018,5392.079971,3926.648597,2126.865672,10588.91739,554.6030065
5/18/2018,263923.64,3327.239606,5387.993931,4374.197705,13438.6977,1035.742208,8893.914062,2712.131149,8955.853491,4426.301344,14813.35384,6313.549838,7764.55126,3103.27157,10189.46529,6750.509726,13137.48811,3279.792746,5886.056733,509.5078186,4784.044774,1865.306057,3068.637275,10130.54212,3097.439545,7941.148749,5081.23515,9092.91351,7310.102977,17162.21675,11202.61552,859.8993289,674.8639248,812.2975451,6356.661916,27302.6255,5551.847467,3935.111582,2129.975124,10750.63719,513.8981987
5/25/2018,266917.16,3254.128058,5997.954961,4374.197705,13323.75536,1022.403104,8737.664474,2734.504388,9218.797926,4318.631119,15049.94742,5818.266286,7818.709571,3032.679545,10093.96115,6862.61314,13156.51784,3683.937824,5895.572011,498.3221365,4598.764858,1990.300793,3053.607214,10056.65074,2955.192034,7706.668488,5036.134996,9279.795827,7248.982431,17305.93142,11413.84453,851.5100671,648.6751047,777.9310807,6313.576979,29873.20058,5619.576809,4121.288405,2111.318408,10496.86294,564.7792085
6/1/2018,267770.91,3329.947104,5591.312893,4557.124402,14099.61648,1041.23478,8490.953947,2835.598326,9288.453876,4414.446458,14931.65063,5922.186588,7516.212778,3086.398522,10146.33558,6478.832934,13080.4001,3655.440415,5946.313226,484.0603919,4784.511387,1990.300793,2970.941884,10320.19754,3076.102418,8085.057688,5113.448204,8792.494464,7402.835933,18132.30645,12040.26333,822.147651,668.2159218,789.3865226,6603.221476,28128.12647,5724.072766,4019.738483,2055.348259,10770.54074,585.1316124
6/8/2018,266451.63,3238.55845,5489.653412,4675.866247,14013.41034,997.2942019,8429.276316,2786.709027,9370.299337,4468.776596,14892.21924,5785.847599,7446.202215,3076.631333,9539.433528,6526.300243,12975.73716,3963.73057,5962.170536,475.9507724,4690.697638,1971.070834,3118.737475,10847.29089,3019.203414,7978.384871,4926.60713,8812.587175,7649.420237,17940.68489,11821.74491,721.4765101,677.8857462,727.9434736,6493.138054,27697.78931,5806.314413,4002.812513,1999.378109,10889.96706,544.4268046
6/15/2018,265774.78,3033.440752,5001.684174,4749.678954,14406.12969,887.4427556,8614.309622,2784.222584,9345.919298,4543.847789,15509.98948,5580.675725,7792.907314,2939.892375,9306.839462,6814.13635,12901.99857,4028.497409,5974.856088,461.4093857,4657.305949,1995.108283,3108.717435,10320.19754,2894.736842,7684.528685,5023.248812,9094.920774,7515.589478,17832.89516,11996.55817,721.4765101,629.5372292,655.2683444,6651.589951,27032.73102,5930.162511,3977.423559,2024.253731,10719.73147,630.9245212
6/22/2018,262717.08,3145.8153,5083.011345,4515.40412,13438.6977,823.1011942,8059.210526,2717.93185,9196.160783,4562.615698,15759.72687,5691.864416,8103.238266,2856.871832,8924.83021,7002.997375,12849.66698,3974.093264,5813.115184,440.4362318,4558.721688,1975.878324,2850.701403,10519.70419,2866.28734,7491.307667,4825.669061,9255.680963,7486.084573,17952.66087,11574.09389,767.6174497,587.6352341,672.0702108,6398.068295,26680.64079,6043.366549,4015.505516,1934.079602,10707.20499,595.3078143
6/29/2018,264116.77,3173.570347,5245.669829,4586.007392,13486.59042,801.1309049,8347.039062,2708.816891,9472.461396,4577.43345,15339.11619,5428.450726,8197.801881,2935.008219,9283.734415,7183.778051,12959.08658,4126.943005,6100.519222,464.2058062,4439.466817,2019.145732,2948.396794,10958.12857,2876.955903,7632.197013,4782.718933,9434.524918,7692.625366,17078.38194,11559.52262,817.9530201,598.5136326,643.7171934,6498.142795,26054.69528,6012.404158,4121.288405,2002.487562,10922.65083,605.4840163
